# 总词数: 487833
# 词汇表大小: 21961
# 格式: 词语	频次	频率
#==================================================
从教	2	0.000004
专科学校	2	0.000004
商住	2	0.000004
北角	2	0.000004
扑灭	2	0.000004
火警	2	0.000004
商铺	2	0.000004
消防处	2	0.000004
艮秋艮新	2	0.000004
交叉口	2	0.000004
东移	2	0.000004
拜会	2	0.000004
沟谷	2	0.000004
柬埔寨	2	0.000004
后劲	2	0.000004
粗放经营	2	0.000004
技术装备	2	0.000004
本文	2	0.000004
光大	2	0.000004
古朴	2	0.000004
敬献	2	0.000004
亲临	2	0.000004
欣喜	2	0.000004
发病	2	0.000004
农学院	2	0.000004
班车	2	0.000004
良种场	2	0.000004
深山	2	0.000004
屈	2	0.000004
早熟	2	0.000004
医师	2	0.000004
急救	2	0.000004
危重	2	0.000004
牡丹江	2	0.000004
登山队	2	0.000004
颇具规模	2	0.000004
活泼	2	0.000004
闪光点	2	0.000004
摄影赛	2	0.000004
寸	2	0.000004
三等奖	2	0.000004
一等奖	2	0.000004
奖品	2	0.000004
世界观	2	0.000004
线装	2	0.000004
友情	2	0.000004
寒	2	0.000004
暖风	2	0.000004
凤林	2	0.000004
珍藏	2	0.000004
薄老	2	0.000004
玉雕	2	0.000004
画像	2	0.000004
纪念品	2	0.000004
碰	2	0.000004
匆忙	2	0.000004
召见	2	0.000004
执意	2	0.000004
阿什哈巴德	2	0.000004
中立	2	0.000004
尼亚佐夫	2	0.000004
反对票	2	0.000004
塔拉瓦奈	2	0.000004
来电	2	0.000004
卡洛斯	2	0.000004
布莱尔	2	0.000004
莫勒姆	2	0.000004
醉	2	0.000004
繁茂	2	0.000004
咖啡节	2	0.000004
烘烤	2	0.000004
生产国	2	0.000004
平壤	2	0.000004
国务卿	2	0.000004
顽固	2	0.000004
鲁宾	2	0.000004
中断	2	0.000004
保守党	2	0.000004
记忆犹新	2	0.000004
相差无几	2	0.000004
民社党	2	0.000004
对抗	2	0.000004
祸根	2	0.000004
细川	2	0.000004
党首	2	0.000004
小泽	2	0.000004
领到	2	0.000004
一阵	2	0.000004
自由党	2	0.000004
和平新党	2	0.000004
派会	2	0.000004
下次	2	0.000004
附加	2	0.000004
普雷夫拉卡	2	0.000004
克罗地亚	2	0.000004
库尔德	2	0.000004
哈拉齐	2	0.000004
泰币	2	0.000004
跌破	2	0.000004
下挫	2	0.000004
日经	2	0.000004
债权人	2	0.000004
延期	2	0.000004
苏门达腊岛	2	0.000004
苏门达腊虎	2	0.000004
乡民	2	0.000004
国库	2	0.000004
暴动	2	0.000004
农牧	2	0.000004
伴生	2	0.000004
金融界	2	0.000004
攀	2	0.000004
走低	2	0.000004
果仁	2	0.000004
此起彼伏	2	0.000004
椰枣	2	0.000004
酷热	2	0.000004
航天局	2	0.000004
分秒必争	2	0.000004
耗费	2	0.000004
做梦	2	0.000004
断层	2	0.000004
zhao2	2	0.000004
布朗	2	0.000004
青草	2	0.000004
分文	2	0.000004
这话	2	0.000004
衣物	2	0.000004
一家人	2	0.000004
宴	2	0.000004
佩服	2	0.000004
农家	2	0.000004
角	2	0.000004
迎面而来	2	0.000004
供电局	2	0.000004
六七十	2	0.000004
千伏安	2	0.000004
人情电	2	0.000004
权势电	2	0.000004
泛滥	2	0.000004
农电站	2	0.000004
亲朋好友	2	0.000004
偷电	2	0.000004
总和	2	0.000004
尤为	2	0.000004
炫耀	2	0.000004
把持	2	0.000004
威信	2	0.000004
境遇	2	0.000004
千里迢迢	2	0.000004
云台山	2	0.000004
学鹏	2	0.000004
下水	2	0.000004
递给	2	0.000004
纵身	2	0.000004
渴望	2	0.000004
磕头	2	0.000004
答	2	0.000004
兜里	2	0.000004
浸湿	2	0.000004
石头	2	0.000004
晾晒	2	0.000004
山上	2	0.000004
咋	2	0.000004
洛阳	2	0.000004
救人者	2	0.000004
江城	2	0.000004
吉林市	2	0.000004
辅助	2	0.000004
联姻	2	0.000004
企盼	2	0.000004
点题	2	0.000004
主意	2	0.000004
问卷调查	2	0.000004
己任	2	0.000004
非礼	2	0.000004
挥霍	2	0.000004
庸俗	2	0.000004
悖	2	0.000004
专人	2	0.000004
我市	2	0.000004
抽样调查	2	0.000004
私	2	0.000004
起码	2	0.000004
修车	2	0.000004
劳动强度	2	0.000004
共存	2	0.000004
求职者	2	0.000004
侄儿	2	0.000004
松懈	2	0.000004
虚	2	0.000004
侵吞	2	0.000004
触犯	2	0.000004
德阳市	2	0.000004
本金	2	0.000004
上饶	2	0.000004
林木	2	0.000004
乡政府	2	0.000004
受命	2	0.000004
甲地	2	0.000004
启超	2	0.000004
六月	2	0.000004
长阳	2	0.000004
栀角	2	0.000004
老李	2	0.000004
不易	2	0.000004
政德	2	0.000004
勤务员	2	0.000004
宋某	2	0.000004
撞倒	2	0.000004
查明	2	0.000004
推卸	2	0.000004
宛城区	2	0.000004
陈某	2	0.000004
农用	2	0.000004
撞伤	2	0.000004
委屈	2	0.000004
陈述	2	0.000004
东平县	2	0.000004
大安山乡	2	0.000004
庄稼	2	0.000004
场地	2	0.000004
绪英	2	0.000004
大荔县	2	0.000004
表彰会	2	0.000004
花椒	2	0.000004
两万	2	0.000004
辗转	2	0.000004
畅	2	0.000004
落耳坡村	2	0.000004
采访团	2	0.000004
她家	2	0.000004
荆棘	2	0.000004
桂英	2	0.000004
腰	2	0.000004
讨价还价	2	0.000004
摇篮	2	0.000004
该车	2	0.000004
修理费	2	0.000004
遂	2	0.000004
不善	2	0.000004
损坏	2	0.000004
范畴	2	0.000004
或是	2	0.000004
邮递员	2	0.000004
分发	2	0.000004
限期	2	0.000004
函授	2	0.000004
勤奋	2	0.000004
概论	2	0.000004
词	2	0.000004
ju4	2	0.000004
独到	2	0.000004
寓	2	0.000004
小小说	2	0.000004
政治委员	2	0.000004
芳草	2	0.000004
遗	2	0.000004
yi2	2	0.000004
简介	2	0.000004
善民	2	0.000004
锐	2	0.000004
专员	2	0.000004
屏障	2	0.000004
晋冀豫	2	0.000004
战略区	2	0.000004
进驻	2	0.000004
逸	2	0.000004
专署	2	0.000004
六十一	2	0.000004
临汾	2	0.000004
反共	2	0.000004
士敏	2	0.000004
创建人	2	0.000004
身体力行	2	0.000004
二五	2	0.000004
侵略军	2	0.000004
剿共	2	0.000004
沁源县	2	0.000004
伏击战	2	0.000004
周旋	2	0.000004
汪洋大海	2	0.000004
致敬	2	0.000004
机智	2	0.000004
各县	2	0.000004
联络处	2	0.000004
三光	2	0.000004
敌强我弱	2	0.000004
地主	2	0.000004
两面	2	0.000004
我方	2	0.000004
灵活性	2	0.000004
磨刀霍霍	2	0.000004
恶	2	0.000004
楷模	2	0.000004
深夜	2	0.000004
竞雄	2	0.000004
司务长	2	0.000004
奠基人	2	0.000004
重工业部	2	0.000004
重工业	2	0.000004
上课	2	0.000004
建校	2	0.000004
开学	2	0.000004
供应司	2	0.000004
探矿	2	0.000004
机械厂	2	0.000004
钻探	2	0.000004
仿制	2	0.000004
精密	2	0.000004
垂询	2	0.000004
血液	2	0.000004
贫油	2	0.000004
兵种	2	0.000004
含油	2	0.000004
长垣	2	0.000004
大庆	2	0.000004
扶余	2	0.000004
黄骅	2	0.000004
义和庄	2	0.000004
羊三木	2	0.000004
江汉	2	0.000004
地质局	2	0.000004
锤炼	2	0.000004
实践者	2	0.000004
率先垂范	2	0.000004
打成一片	2	0.000004
入学	2	0.000004
经委	2	0.000004
文工团	2	0.000004
学籍	2	0.000004
妹子	2	0.000004
含泪	2	0.000004
劳务	2	0.000004
脊髓	2	0.000004
华西	2	0.000004
票子	2	0.000004
拉动	2	0.000004
食品类	2	0.000004
卖方	2	0.000004
保护价	2	0.000004
非但	2	0.000004
所在	2	0.000004
半停产	2	0.000004
现存	2	0.000004
艺术片	2	0.000004
首映式	2	0.000004
策划	2	0.000004
剧组	2	0.000004
九日	2	0.000004
金像	2	0.000004
棚代客车	2	0.000004
临客	2	0.000004
退票	2	0.000004
会议桌	2	0.000004
一辈子	2	0.000004
包裹	2	0.000004
汇兑	2	0.000004
浓雾	2	0.000004
严严实实	2	0.000004
寒湿	2	0.000004
草籽	2	0.000004
烤火	2	0.000004
关门	2	0.000004
林场	2	0.000004
算账	2	0.000004
风湿	2	0.000004
摊子	2	0.000004
富民	2	0.000004
射线	2	0.000004
宣言	2	0.000004
草拟	2	0.000004
储罐	2	0.000004
药业	2	0.000004
虹	2	0.000004
开封	2	0.000004
电报	2	0.000004
六大	2	0.000004
一中全会	2	0.000004
苏区	2	0.000004
生命线	2	0.000004
红一	2	0.000004
西安事变	2	0.000004
国共合作	2	0.000004
淮海	2	0.000004
平津	2	0.000004
三大战役	2	0.000004
中南	2	0.000004
抗美援朝	2	0.000004
工农	2	0.000004
正规战	2	0.000004
整军	2	0.000004
结局	2	0.000004
提案	2	0.000004
备战	2	0.000004
头等	2	0.000004
初叶	2	0.000004
有法可依	2	0.000004
店名	2	0.000004
振奋	2	0.000004
忌辰	2	0.000004
伸	2	0.000004
板凳	2	0.000004
普普通通	2	0.000004
杼	2	0.000004
左海	2	0.000004
标准箱	2	0.000004
水晶城	2	0.000004
东海县	2	0.000004
五月	2	0.000004
青岛市	2	0.000004
文学奖	2	0.000004
挂图	2	0.000004
国策	2	0.000004
窒息	2	0.000004
孕产妇	2	0.000004
群雄逐鹿	2	0.000004
大手笔	2	0.000004
无绳电话	2	0.000004
子母机	2	0.000004
质变	2	0.000004
芯	2	0.000004
周期	2	0.000004
上帝	2	0.000004
认可	2	0.000004
陨石雨	2	0.000004
金属	2	0.000004
石英	2	0.000004
推断	2	0.000004
激浊扬清	2	0.000004
古吴轩	2	0.000004
大厂	2	0.000004
评剧团	2	0.000004
曲艺团	2	0.000004
乌兰牧骑	2	0.000004
杭州市	2	0.000004
农业局	2	0.000004
文化厅	2	0.000004
百花	2	0.000004
农林	2	0.000004
秀	2	0.000004
主治医师	2	0.000004
普及部	2	0.000004
调研员	2	0.000004
科教处	2	0.000004
外科	2	0.000004
歌舞团	2	0.000004
桑	2	0.000004
西宁市	2	0.000004
树忱	2	0.000004
京剧团	2	0.000004
老太太	2	0.000004
戏友	2	0.000004
同方	2	0.000004
日内瓦	2	0.000004
致函	2	0.000004
离心	2	0.000004
调解人	2	0.000004
志星	2	0.000004
纳伊夫	2	0.000004
毒品	2	0.000004
阿通社	2	0.000004
僵局	2	0.000004
福瑞	2	0.000004
沃勒贝克	2	0.000004
出口量	2	0.000004
三委	2	0.000004
无视	2	0.000004
护卫舰	2	0.000004
海洋生物	2	0.000004
莫尔斯	2	0.000004
联名信	2	0.000004
二月	2	0.000004
前台	2	0.000004
交易员	2	0.000004
一九九四年	2	0.000004
英镑	2	0.000004
六亿	2	0.000004
买主	2	0.000004
二百三十	2	0.000004
管理层	2	0.000004
锯	2	0.000004
弱肉强食	2	0.000004
巧取豪夺	2	0.000004
开价	2	0.000004
波尼拉	2	0.000004
丛林区	2	0.000004
盒	2	0.000004
收款员	2	0.000004
炎午	2	0.000004
鹤洋	2	0.000004
官子	2	0.000004
体育运动	2	0.000004
彩票	2	0.000004
禁赛	2	0.000004
泳协	2	0.000004
服药	2	0.000004
水球	2	0.000004
泳坛	2	0.000004
双人	2	0.000004
跳台	2	0.000004
此役	2	0.000004
公正性	2	0.000004
笔谈	2	0.000004
旱灾	2	0.000004
造林	2	0.000004
采伐	2	0.000004
水利枢纽	2	0.000004
吃透	2	0.000004
周期性	2	0.000004
经济法	2	0.000004
防洪法	2	0.000004
盲目性	2	0.000004
保值	2	0.000004
棉	2	0.000004
大宗	2	0.000004
引路	2	0.000004
三学	2	0.000004
一阵风	2	0.000004
国有化	2	0.000004
国计民生	2	0.000004
通俗	2	0.000004
三百六十	2	0.000004
握有	2	0.000004
归宿	2	0.000004
转型	2	0.000004
惊讶	2	0.000004
薯条	2	0.000004
秒钟	2	0.000004
规则	2	0.000004
纪年	2	0.000004
门类	2	0.000004
游艺机	2	0.000004
兰	1	0.000002
红光	1	0.000002
宽广	1	0.000002
不可分割	1	0.000002
民心所向	1	0.000002
一中一台	1	0.000002
图谋	1	0.000002
注定	1	0.000002
诚意	1	0.000002
环顾	1	0.000002
时有发生	1	0.000002
一帆风顺	1	0.000002
昂扬	1	0.000002
大气磅礴	1	0.000002
风浪	1	0.000002
信仰	1	0.000002
精髓	1	0.000002
jie1	1	0.000002
求真务实	1	0.000002
实话	1	0.000002
花架子	1	0.000002
浮躁	1	0.000002
虚夸	1	0.000002
征途	1	0.000002
奋勇前进	1	0.000002
加正	1	0.000002
非凡	1	0.000002
音乐声	1	0.000002
火树银花	1	0.000002
灯火辉煌	1	0.000002
华章	1	0.000002
佐	1	0.000002
湟	1	0.000002
燮	1	0.000002
利华	1	0.000002
技艺	1	0.000002
雄壮	1	0.000002
管弦乐	1	0.000002
颂	1	0.000002
舒展	1	0.000002
征程	1	0.000002
脚步声	1	0.000002
管弦乐队	1	0.000002
听众	1	0.000002
耳熟能详	1	0.000002
器乐曲	1	0.000002
洗雪	1	0.000002
耻辱	1	0.000002
女高音	1	0.000002
迪里拜尔	1	0.000002
山谷	1	0.000002
乐坛	1	0.000002
男高音	1	0.000002
华伦	1	0.000002
图兰朵	1	0.000002
带入	1	0.000002
境地	1	0.000002
协奏曲	1	0.000002
柴可夫斯基	1	0.000002
乐章	1	0.000002
交响诗	1	0.000002
座无虚席	1	0.000002
经久不息	1	0.000002
谢幕	1	0.000002
白毛女	1	0.000002
边寨	1	0.000002
宿堂	1	0.000002
二十分	1	0.000002
西郊	1	0.000002
始建	1	0.000002
一九一九年	1	0.000002
装机	1	0.000002
一百一十	1	0.000002
六万	1	0.000002
年发电量	1	0.000002
四十五亿	1	0.000002
大卡	1	0.000002
一号机	1	0.000002
二号机	1	0.000002
重演	1	0.000002
电业	1	0.000002
发电厂	1	0.000002
倾心	1	0.000002
溺爱	1	0.000002
秀诗	1	0.000002
安江	1	0.000002
长江路	1	0.000002
灯笼	1	0.000002
别样	1	0.000002
安定团结	1	0.000002
转机建制	1	0.000002
献计献策	1	0.000002
合理化	1	0.000002
迎难而上	1	0.000002
爱厂如家	1	0.000002
本职工作	1	0.000002
行家里手	1	0.000002
支槽	1	0.000002
云系	1	0.000002
冬衣	1	0.000002
组诛	1	0.000002
实实在在	1	0.000002
总动员	1	0.000002
后盾	1	0.000002
侨办	1	0.000002
晓梦	1	0.000002
亚明	1	0.000002
东坡	1	0.000002
屈辱	1	0.000002
豪情	1	0.000002
爱国同胞	1	0.000002
团圆	1	0.000002
家正	1	0.000002
语委	1	0.000002
嘉璐	1	0.000002
安稳	1	0.000002
播音	1	0.000002
子富	1	0.000002
方仁	1	0.000002
黔	1	0.000002
侗族	1	0.000002
黔南	1	0.000002
布依族	1	0.000002
植树造林	1	0.000002
治水改土	1	0.000002
黔南州	1	0.000002
易于	1	0.000002
促膝交谈	1	0.000002
逐村逐户	1	0.000002
思齐	1	0.000002
荣贵	1	0.000002
玉文	1	0.000002
延龄	1	0.000002
尔青	1	0.000002
护卫队	1	0.000002
感召	1	0.000002
奋发向上	1	0.000002
总政	1	0.000002
子玉	1	0.000002
天标	1	0.000002
守芳	1	0.000002
蚌埠	1	0.000002
总站	1	0.000002
干流	1	0.000002
监测船	1	0.000002
水样	1	0.000002
监理	1	0.000002
关停令	1	0.000002
大泽	1	0.000002
酒厂	1	0.000002
封条	1	0.000002
拍手称快	1	0.000002
寒山寺	1	0.000002
姑苏	1	0.000002
城内	1	0.000002
欢腾	1	0.000002
宾朋	1	0.000002
创新纪录	1	0.000002
冰城	1	0.000002
贺岁	1	0.000002
奇观	1	0.000002
迷宫	1	0.000002
互信	1	0.000002
拉丁美洲	1	0.000002
中东欧	1	0.000002
军控	1	0.000002
原油	1	0.000002
五十万	1	0.000002
渤海湾	1	0.000002
浅	1	0.000002
产能	1	0.000002
完钻	1	0.000002
交井	1	0.000002
中武	1	0.000002
传刚	1	0.000002
圣地	1	0.000002
供水量	1	0.000002
二点三万	1	0.000002
需水量	1	0.000002
缺水量	1	0.000002
二点六	1	0.000002
四月	1	0.000002
十三万	1	0.000002
六六	1	0.000002
家畜	1	0.000002
需水	1	0.000002
祁	1	0.000002
六百万	1	0.000002
威海	1	0.000002
烟台	1	0.000002
仁川	1	0.000002
滚装	1	0.000002
北美洲	1	0.000002
班列	1	0.000002
杂货	1	0.000002
德武	1	0.000002
比例表	1	0.000002
会费额	1	0.000002
首富	1	0.000002
上限	1	0.000002
维和费	1	0.000002
拒付	1	0.000002
要挟	1	0.000002
随意性	1	0.000002
付清	1	0.000002
孤立	1	0.000002
财政危机	1	0.000002
自恃	1	0.000002
财大气粗	1	0.000002
钩	1	0.000002
富人	1	0.000002
合情合理	1	0.000002
斯卡拉	1	0.000002
谢里夫派	1	0.000002
旁遮普省	1	0.000002
旁遮普	1	0.000002
执政党	1	0.000002
谢派	1	0.000002
关系史	1	0.000002
劳工	1	0.000002
远涉重洋	1	0.000002
声援	1	0.000002
各有所长	1	0.000002
互补性	1	0.000002
铬铁矿	1	0.000002
ft	1	0.000002
共同语言	1	0.000002
毫无道理	1	0.000002
遵从	1	0.000002
背道而驰	1	0.000002
要不是	1	0.000002
遭遇	1	0.000002
欺凌	1	0.000002
侨民	1	0.000002
黑人	1	0.000002
百废待兴	1	0.000002
殖民	1	0.000002
道义	1	0.000002
钦佩	1	0.000002
恃强凌弱	1	0.000002
立青	1	0.000002
大使级	1	0.000002
换文	1	0.000002
开普敦	1	0.000002
远非	1	0.000002
戴克瑞	1	0.000002
顾虑重重	1	0.000002
盟友	1	0.000002
久远	1	0.000002
铁柱	1	0.000002
圆桌会议	1	0.000002
白俄罗斯	1	0.000002
波恩	1	0.000002
欧元	1	0.000002
阿姆斯特丹	1	0.000002
填平	1	0.000002
鸿沟	1	0.000002
轮廓	1	0.000002
基辅	1	0.000002
波罗的海	1	0.000002
述评	1	0.000002
源洋	1	0.000002
炼	1	0.000002
长久	1	0.000002
漓高	1	0.000002
甄	1	0.000002
炳禧	1	0.000002
一并	1	0.000002
应约	1	0.000002
出处	1	0.000002
删节	1	0.000002
致歉	1	0.000002
晚婚	1	0.000002
预料	1	0.000002
尽管如此	1	0.000002
夸祖鲁	1	0.000002
纳塔尔省	1	0.000002
新任	1	0.000002
非国大	1	0.000002
祖马	1	0.000002
共同点	1	0.000002
祖鲁	1	0.000002
贵省	1	0.000002
搪瓷	1	0.000002
老挝人民民主共和国	1	0.000002
维雅吉	1	0.000002
和裁会	1	0.000002
宾主	1	0.000002
革命党	1	0.000002
山水相连	1	0.000002
灯饰	1	0.000002
暖意	1	0.000002
德权	1	0.000002
减小	1	0.000002
哈桑	1	0.000002
加朗	1	0.000002
缓和	1	0.000002
埃	1	0.000002
传福	1	0.000002
专电	1	0.000002
马达加斯加	1	0.000002
塔那那利佛	1	0.000002
马方	1	0.000002
昂里	1	0.000002
埃特	1	0.000002
无息贷款	1	0.000002
蒙方	1	0.000002
阿勒坦格列尔	1	0.000002
治家	1	0.000002
裘皮	1	0.000002
洗衣粉	1	0.000002
沥青	1	0.000002
瓦楞	1	0.000002
纸板箱	1	0.000002
油漆	1	0.000002
兽药	1	0.000002
氧化	1	0.000002
物化	1	0.000002
歧化酶	1	0.000002
液体	1	0.000002
罐式	1	0.000002
各路	1	0.000002
续	1	0.000002
舸	1	0.000002
棉堆	1	0.000002
棉产区	1	0.000002
麦盖提	1	0.000002
新绩	1	0.000002
萍乡	1	0.000002
矿务局	1	0.000002
总产	1	0.000002
公主岭市	1	0.000002
怀德	1	0.000002
一拖	1	0.000002
红牌	1	0.000002
履带	1	0.000002
青民	1	0.000002
蜜	1	0.000002
滑县	1	0.000002
优待证	1	0.000002
十星级	1	0.000002
文明户	1	0.000002
敬老养老	1	0.000002
广播室	1	0.000002
曦	1	0.000002
昭衡	1	0.000002
发横财	1	0.000002
谐音	1	0.000002
骗术	1	0.000002
条条	1	0.000002
转注	1	0.000002
劣根性	1	0.000002
占卜	1	0.000002
吉凶祸福	1	0.000002
愚弄	1	0.000002
幼年	1	0.000002
门联	1	0.000002
童子	1	0.000002
拍手	1	0.000002
七老八十	1	0.000002
除旧迎新	1	0.000002
感触	1	0.000002
风马牛不相及	1	0.000002
跟随	1	0.000002
闭目	1	0.000002
哼唱	1	0.000002
脑子	1	0.000002
思索	1	0.000002
浮思翩翩	1	0.000002
六十	1	0.000002
壮健	1	0.000002
喜唱乐听	1	0.000002
出类拔萃	1	0.000002
危亡	1	0.000002
万众一心	1	0.000002
奋发自救	1	0.000002
救亡图存	1	0.000002
振兴图强	1	0.000002
前进不懈	1	0.000002
含有	1	0.000002
声调	1	0.000002
铿锵	1	0.000002
动人心弦	1	0.000002
催人奋进	1	0.000002
词曲	1	0.000002
警钟长鸣	1	0.000002
拍合	1	0.000002
基于	1	0.000002
一锤定音	1	0.000002
望尘比步	1	0.000002
不废江河	1	0.000002
战斗性	1	0.000002
宏文	1	0.000002
开创者	1	0.000002
非同寻常	1	0.000002
不无关系	1	0.000002
风气之先	1	0.000002
立定	1	0.000002
脚跟	1	0.000002
画堂	1	0.000002
鹦鹉	1	0.000002
自知	1	0.000002
轻骑	1	0.000002
号兵	1	0.000002
双百	1	0.000002
革故鼎新	1	0.000002
涤浊扬清	1	0.000002
针砭时弊	1	0.000002
后边	1	0.000002
瑛	1	0.000002
向阳	1	0.000002
墙角	1	0.000002
秦皇	1	0.000002
碾	1	0.000002
苦调	1	0.000002
歌谣	1	0.000002
黄晕	1	0.000002
灯光	1	0.000002
凄惶	1	0.000002
缝隙	1	0.000002
不起眼	1	0.000002
坦荡	1	0.000002
矢志	1	0.000002
报偿	1	0.000002
臂弯	1	0.000002
秦岭	1	0.000002
胸膛	1	0.000002
黄土层	1	0.000002
身旁	1	0.000002
金箔	1	0.000002
花瓣儿	1	0.000002
摇曳	1	0.000002
天大	1	0.000002
野	1	0.000002
瞩望	1	0.000002
秦宫	1	0.000002
汉阙	1	0.000002
晨钟暮鼓	1	0.000002
鸣响	1	0.000002
陪伴	1	0.000002
无畏	1	0.000002
淳朴	1	0.000002
浆汁	1	0.000002
母乳	1	0.000002
芬芳	1	0.000002
刀枪	1	0.000002
陡壁	1	0.000002
缝缝	1	0.000002
河滩	1	0.000002
沟壑	1	0.000002
羊圈	1	0.000002
土炕	1	0.000002
惆怅	1	0.000002
虎啸	1	0.000002
雷鸣	1	0.000002
风声	1	0.000002
扑簌簌	1	0.000002
空谷	1	0.000002
婆姨	1	0.000002
一只	1	0.000002
条纹	1	0.000002
绣	1	0.000002
胡须	1	0.000002
威严	1	0.000002
鞋子	1	0.000002
强悍	1	0.000002
英武	1	0.000002
虎头虎脑	1	0.000002
呵	1	0.000002
he1	1	0.000002
烈烈	1	0.000002
雄风	1	0.000002
塬	1	0.000002
大西北	1	0.000002
地平线	1	0.000002
如雷似火	1	0.000002
震天动地	1	0.000002
山月	1	0.000002
粒砂	1	0.000002
屠苏	1	0.000002
莫名无言	1	0.000002
丰裕	1	0.000002
高洁	1	0.000002
点儿	1	0.000002
慈爱	1	0.000002
抚爱	1	0.000002
鞭策	1	0.000002
抵御	1	0.000002
试卷	1	0.000002
娘	1	0.000002
夸奖	1	0.000002
几多	1	0.000002
长大成人	1	0.000002
流过	1	0.000002
稍微	1	0.000002
赐予	1	0.000002
唯独	1	0.000002
夸夸其谈	1	0.000002
好高骛远	1	0.000002
肃穆	1	0.000002
等闲	1	0.000002
悲切	1	0.000002
凄美	1	0.000002
沉毅	1	0.000002
荣辱	1	0.000002
交替	1	0.000002
轮回	1	0.000002
别无选择	1	0.000002
挥汗如雨	1	0.000002
奔波如梭	1	0.000002
飞鸟	1	0.000002
朵	1	0.000002
凋零	1	0.000002
孤旅	1	0.000002
春夏秋冬	1	0.000002
昏	1	0.000002
鞭	1	0.000002
天真烂漫	1	0.000002
朝气蓬勃	1	0.000002
热血沸腾	1	0.000002
紧迫	1	0.000002
愧对	1	0.000002
放浪	1	0.000002
光阴	1	0.000002
心音	1	0.000002
贤彪	1	0.000002
年根儿	1	0.000002
一张	1	0.000002
飞越	1	0.000002
关山	1	0.000002
油然而生	1	0.000002
丝丝缕缕	1	0.000002
寄卡人	1	0.000002
鉴赏力	1	0.000002
一段段	1	0.000002
饱览	1	0.000002
游记	1	0.000002
苦思	1	0.000002
下笔	1	0.000002
白族	1	0.000002
沿革	1	0.000002
今昔	1	0.000002
不巧	1	0.000002
纸条	1	0.000002
晶莹	1	0.000002
凸纹	1	0.000002
卡面	1	0.000002
帆船	1	0.000002
远处	1	0.000002
隐约可见	1	0.000002
不啻	1	0.000002
赠言	1	0.000002
忘情	1	0.000002
受益匪浅	1	0.000002
重重	1	0.000002
忘年情	1	0.000002
更上一层楼	1	0.000002
字字句句	1	0.000002
躬逢	1	0.000002
盛世	1	0.000002
句句	1	0.000002
君	1	0.000002
云云	1	0.000002
甚笃	1	0.000002
a4	1	0.000002
心境	1	0.000002
何等	1	0.000002
彩布条	1	0.000002
香烟盒纸	1	0.000002
做工	1	0.000002
简	1	0.000002
小姑娘	1	0.000002
苗家	1	0.000002
山寨	1	0.000002
伞罩	1	0.000002
弯	1	0.000002
柄	1	0.000002
雨滴	1	0.000002
下边	1	0.000002
旅途	1	0.000002
相依	1	0.000002
搀扶	1	0.000002
艺术品	1	0.000002
细语	1	0.000002
光利	1	0.000002
转转	1	0.000002
早市	1	0.000002
瓜果	1	0.000002
日用	1	0.000002
苦瓜	1	0.000002
蕻菜	1	0.000002
苋菜	1	0.000002
映入	1	0.000002
绿茵茵	1	0.000002
芹菜	1	0.000002
油菜	1	0.000002
菠菜	1	0.000002
红澄澄	1	0.000002
西红柿	1	0.000002
胡萝卜	1	0.000002
水灵灵	1	0.000002
白萝卜	1	0.000002
大白菜	1	0.000002
柿椒	1	0.000002
紫蓝蓝	1	0.000002
茄子	1	0.000002
洋葱	1	0.000002
调色板	1	0.000002
铁盆	1	0.000002
鲤鱼	1	0.000002
鲫鱼	1	0.000002
武昌鱼	1	0.000002
鲶鱼	1	0.000002
美食佳肴	1	0.000002
钟爱	1	0.000002
体态	1	0.000002
水中	1	0.000002
嘴脸	1	0.000002
乌黑	1	0.000002
轻柔	1	0.000002
juan1	1	0.000002
铁丝	1	0.000002
笼子	1	0.000002
两千五百	1	0.000002
泰和	1	0.000002
特产	1	0.000002
美食	1	0.000002
原产地	1	0.000002
一块块	1	0.000002
钩挂	1	0.000002
听见	1	0.000002
评头论足	1	0.000002
暗红	1	0.000002
山羊肉	1	0.000002
淡红	1	0.000002
绵羊肉	1	0.000002
举棋不定	1	0.000002
抠	1	0.000002
腮壳	1	0.000002
鲜红色	1	0.000002
河边	1	0.000002
生姜	1	0.000002
时缺时剩	1	0.000002
剥弃	1	0.000002
玉茭皮	1	0.000002
数点	1	0.000002
劲儿	1	0.000002
神情	1	0.000002
留连	1	0.000002
入秋	1	0.000002
壮实	1	0.000002
麻袋	1	0.000002
饱含	1	0.000002
城里人	1	0.000002
开朗	1	0.000002
秤盘	1	0.000002
羊油	1	0.000002
鬼	1	0.000002
带鱼	1	0.000002
吃一堑	1	0.000002
长一智	1	0.000002
年复一年	1	0.000002
日复一日	1	0.000002
一次次	1	0.000002
晨光	1	0.000002
呼吸	1	0.000002
自然美	1	0.000002
乡情	1	0.000002
满载而归	1	0.000002
恩赐	1	0.000002
深藏	1	0.000002
金良	1	0.000002
纸鸢	1	0.000002
屋内	1	0.000002
吉祥	1	0.000002
缭绕	1	0.000002
年历片	1	0.000002
掌	1	0.000002
鞭炮	1	0.000002
白昼	1	0.000002
攥	1	0.000002
国泰民安	1	0.000002
少华	1	0.000002
新庆	1	0.000002
总的来看	1	0.000002
兴盛	1	0.000002
洲际性	1	0.000002
社情民意	1	0.000002
参政议政	1	0.000002
庆	1	0.000002
各位	1	0.000002
阖家幸福	1	0.000002
民建	1	0.000002
