# 总词数: 606322
# 词汇表大小: 596859
# 格式: 词语	频次	频率
#==================================================
柳梢青 千林 落叶	1	0.000002
千林 落叶 声声	1	0.000002
落叶 声声 悲	1	0.000002
声声 悲 听	1	0.000002
悲 听 凄惨	1	0.000002
听 凄惨 江皋	1	0.000002
凄惨 江皋 雁飞	1	0.000002
江皋 雁飞 难似	1	0.000002
雁飞 难似 玉肌	1	0.000002
难似 玉肌 总惊花貌	1	0.000002
玉肌 总惊花貌 压倒	1	0.000002
总惊花貌 压倒 芳菲	1	0.000002
压倒 芳菲 香心	1	0.000002
芳菲 香心 吐	1	0.000002
香心 吐 尽	1	0.000002
吐 尽 因	1	0.000002
尽 因 谁	1	0.000002
因 谁 料	1	0.000002
谁 料 调鼎	1	0.000002
料 调鼎 工夫	1	0.000002
调鼎 工夫 易期	1	0.000002
工夫 易期 休唱	1	0.000002
易期 休唱 阳关	1	0.000002
休唱 阳关 莫歌	1	0.000002
阳关 莫歌 白雪	1	0.000002
莫歌 白雪 雨泪	1	0.000002
白雪 雨泪 沾衣	1	0.000002
雨泪 沾衣 西江月	1	0.000002
沾衣 西江月 背日	1	0.000002
西江月 背日 犹余	1	0.000002
背日 犹余 残雪	1	0.000002
犹余 残雪 向阳	1	0.000002
残雪 向阳 初绽	1	0.000002
向阳 初绽 红梅	1	0.000002
初绽 红梅 腊寒	1	0.000002
红梅 腊寒 那事	1	0.000002
腊寒 那事 更	1	0.000002
那事 更 相宜	1	0.000002
更 相宜 醉	1	0.000002
相宜 醉 了	1	0.000002
还 醒 又	1	0.000002
醒 又 醉	1	0.000002
又 醉 堪笑	1	0.000002
醉 堪笑 多愁	1	0.000002
堪笑 多愁 早老	1	0.000002
多愁 早老 管	1	0.000002
早老 管 他	1	0.000002
管 他 闲是闲非	1	0.000002
他 闲是闲非 对花	1	0.000002
闲是闲非 对花 酌酒	1	0.000002
对花 酌酒 两忘机	1	0.000002
酌酒 两忘机 唱个	1	0.000002
两忘机 唱个 哩	1	0.000002
唱个 哩 誊	1	0.000002
哩 誊 啰	1	0.000002
誊 啰 哩	1	0.000002
啰 哩 眼儿	1	0.000002
哩 眼儿 媚	1	0.000002
眼儿 媚 一钩	1	0.000002
媚 一钩 新月	1	0.000002
新月 照 西楼	1	0.000002
照 西楼 清夜	1	0.000002
西楼 清夜 思	1	0.000002
清夜 思 悠悠	1	0.000002
思 悠悠 那堪	1	0.000002
悠悠 那堪 更	1	0.000002
更 被 征鸿	1	0.000002
被 征鸿 嘹唳	1	0.000002
征鸿 嘹唳 绊	1	0.000002
嘹唳 绊 惹	1	0.000002
绊 惹 离愁	1	0.000002
惹 离愁 倚栏	1	0.000002
离愁 倚栏 不语	1	0.000002
倚栏 不语 情如醉	1	0.000002
不语 情如醉 都	1	0.000002
情如醉 都 总	1	0.000002
都 总 寄	1	0.000002
总 寄 眉头	1	0.000002
寄 眉头 从前	1	0.000002
眉头 从前 只	1	0.000002
从前 只 为	1	0.000002
只 为 惜	1	0.000002
为 惜 他	1	0.000002
惜 他 伶俐	1	0.000002
他 伶俐 举措	1	0.000002
伶俐 举措 风流	1	0.000002
举措 风流 别怨	1	0.000002
风流 别怨 娇马频	1	0.000002
别怨 娇马频 嘶	1	0.000002
娇马频 嘶 晓霜	1	0.000002
嘶 晓霜 浓	1	0.000002
晓霜 浓 寒色	1	0.000002
浓 寒色 侵衣	1	0.000002
寒色 侵衣 凤帷	1	0.000002
侵衣 凤帷 私语	1	0.000002
凤帷 私语 处	1	0.000002
私语 处 翻成	1	0.000002
处 翻成 离怨	1	0.000002
翻成 离怨 不胜	1	0.000002
离怨 不胜 悲	1	0.000002
不胜 悲 更	1	0.000002
悲 更 与	1	0.000002
更 与 叮咛	1	0.000002
与 叮咛 祝	1	0.000002
叮咛 祝 后期	1	0.000002
祝 后期 素约谐	1	0.000002
后期 素约谐 心事	1	0.000002
素约谐 心事 重来	1	0.000002
心事 重来 了	1	0.000002
重来 了 比看	1	0.000002
了 比看 相思	1	0.000002
比看 相思 如何	1	0.000002
相思 如何 见得	1	0.000002
如何 见得 明年	1	0.000002
见得 明年 春事	1	0.000002
明年 春事 浓时	1	0.000002
春事 浓时 稳	1	0.000002
浓时 稳 每次	1	0.000002
稳 每次 金腰	1	0.000002
每次 金腰 来	1	0.000002
金腰 来 烂醉	1	0.000002
来 烂醉 玉	1	0.000002
玉 东西 减字	1	0.000002
东西 减字 木兰花	1	0.000002
减字 木兰花 小春	1	0.000002
木兰花 小春 天气	1	0.000002
小春 天气 未唱阳	1	0.000002
天气 未唱阳 关心	1	0.000002
未唱阳 关心 已醉	1	0.000002
关心 已醉 红蓼秋容	1	0.000002
已醉 红蓼秋容 后	1	0.000002
红蓼秋容 后 会	1	0.000002
会 何时 得	1	0.000002
何时 得 再	1	0.000002
得 再 逢	1	0.000002
再 逢 归朝	1	0.000002
逢 归朝 好事	1	0.000002
归朝 好事 仰看	1	0.000002
好事 仰看 皇州扬	1	0.000002
仰看 皇州扬 雨露	1	0.000002
皇州扬 雨露 百里	1	0.000002
雨露 百里 恩波	1	0.000002
百里 恩波 拟欲	1	0.000002
恩波 拟欲 留公	1	0.000002
拟欲 留公 无奈何	1	0.000002
留公 无奈何 好事	1	0.000002
无奈何 好事 近	1	0.000002
好事 近 去路	1	0.000002
近 去路 马蹄	1	0.000002
去路 马蹄 轻	1	0.000002
马蹄 轻 正是	1	0.000002
轻 正是 小春	1	0.000002
正是 小春 时节	1	0.000002
小春 时节 爱	1	0.000002
时节 爱 日暖	1	0.000002
爱 日暖 烘江树	1	0.000002
日暖 烘江树 缀	1	0.000002
烘江树 缀 梅梢	1	0.000002
缀 梅梢 新雪	1	0.000002
梅梢 新雪 范滂揽	1	0.000002
新雪 范滂揽 辔	1	0.000002
范滂揽 辔 正	1	0.000002
辔 正 澄清	1	0.000002
正 澄清 知	1	0.000002
澄清 知 我	1	0.000002
知 我 公	1	0.000002
我 公 明洁	1	0.000002
公 明洁 分此	1	0.000002
明洁 分此 仁风恺	1	0.000002
分此 仁风恺 悌	1	0.000002
仁风恺 悌 济	1	0.000002
悌 济 邻邦	1	0.000002
济 邻邦 欢悦	1	0.000002
邻邦 欢悦 霜天	1	0.000002
欢悦 霜天 晓角	1	0.000002
霜天 晓角 阁儿	1	0.000002
晓角 阁儿 幽静	1	0.000002
阁儿 幽静 处	1	0.000002
幽静 处 围炉	1	0.000002
处 围炉 面	1	0.000002
围炉 面 小窗	1	0.000002
面 小窗 好	1	0.000002
小窗 好 是	1	0.000002
好 是 斗	1	0.000002
是 斗 头儿	1	0.000002
斗 头儿 坐	1	0.000002
头儿 坐 梅烟	1	0.000002
坐 梅烟 炷	1	0.000002
梅烟 炷 返魂	1	0.000002
炷 返魂 香	1	0.000002
返魂 香 对	1	0.000002
香 对 火怯	1	0.000002
对 火怯 夜冷	1	0.000002
火怯 夜冷 猛饮	1	0.000002
夜冷 猛饮 消漏	1	0.000002
猛饮 消漏 长	1	0.000002
消漏 长 饮	1	0.000002
长 饮 罢且	1	0.000002
饮 罢且 收拾	1	0.000002
罢且 收拾 睡	1	0.000002
收拾 睡 斜月照	1	0.000002
睡 斜月照 满帘霜	1	0.000002
斜月照 满帘霜 鹧鸪天	1	0.000002
满帘霜 鹧鸪天 宝篆	1	0.000002
鹧鸪天 宝篆 龙	1	0.000002
宝篆 龙 煤烧	1	0.000002
龙 煤烧 欲	1	0.000002
煤烧 欲 残	1	0.000002
欲 残 细听	1	0.000002
残 细听 铜漏	1	0.000002
细听 铜漏 已	1	0.000002
铜漏 已 更阑	1	0.000002
已 更阑 纱窗	1	0.000002
更阑 纱窗 斜	1	0.000002
纱窗 斜 月	1	0.000002
斜 月 移梅影	1	0.000002
月 移梅影 特地	1	0.000002
移梅影 特地 笼灯	1	0.000002
特地 笼灯 仔细	1	0.000002
笼灯 仔细 看	1	0.000002
仔细 看 幽梦	1	0.000002
看 幽梦 断	1	0.000002
幽梦 断 旧盟	1	0.000002
断 旧盟 寒	1	0.000002
旧盟 寒 那时	1	0.000002
寒 那时 屈曲	1	0.000002
那时 屈曲 小	1	0.000002
屈曲 小 屏山	1	0.000002
小 屏山 风光	1	0.000002
屏山 风光 得似	1	0.000002
风光 得似 而今	1	0.000002
得似 而今 不	1	0.000002
而今 不 肯	1	0.000002
不 肯 把	1	0.000002
肯 把 花枝	1	0.000002
把 花枝 作	1	0.000002
花枝 作 等闲	1	0.000002
作 等闲 蓦	1	0.000002
等闲 蓦 山溪	1	0.000002
蓦 山溪 玉妃	1	0.000002
山溪 玉妃 整佩	1	0.000002
玉妃 整佩 绛节	1	0.000002
整佩 绛节 参差	1	0.000002
绛节 参差 御	1	0.000002
参差 御 一笑	1	0.000002
御 一笑 唤春回	1	0.000002
一笑 唤春回 正	1	0.000002
唤春回 正 江南	1	0.000002
正 江南 天寒岁暮	1	0.000002
江南 天寒岁暮 孤标	1	0.000002
天寒岁暮 孤标 独立	1	0.000002
孤标 独立 占断	1	0.000002
独立 占断 世间	1	0.000002
占断 世间 香	1	0.000002
世间 香 云屋	1	0.000002
香 云屋 冷	1	0.000002
云屋 冷 雪篱深	1	0.000002
冷 雪篱深 长记	1	0.000002
雪篱深 长记 西湖路	1	0.000002
长记 西湖路 人间	1	0.000002
西湖路 人间 尘土	1	0.000002
人间 尘土 不是	1	0.000002
尘土 不是 留花处	1	0.000002
不是 留花处 羌管	1	0.000002
留花处 羌管 一声	1	0.000002
羌管 一声 催	1	0.000002
一声 催 碎	1	0.000002
催 碎 琼瑶	1	0.000002
碎 琼瑶 纷纷	1	0.000002
琼瑶 纷纷 似雨	1	0.000002
纷纷 似雨 枝头	1	0.000002
似雨 枝头 著子	1	0.000002
枝头 著子 聊	1	0.000002
著子 聊 与	1	0.000002
聊 与 世	1	0.000002
与 世 调羹	1	0.000002
世 调羹 功	1	0.000002
调羹 功 就	1	0.000002
功 就 后	1	0.000002
就 后 盍	1	0.000002
后 盍 归休	1	0.000002
盍 归休 还记	1	0.000002
归休 还记 来时	1	0.000002
还记 来时 不	1	0.000002
来时 不 浣溪沙	1	0.000002
不 浣溪沙 雪压	1	0.000002
浣溪沙 雪压 前村	1	0.000002
雪压 前村 曲径	1	0.000002
前村 曲径 迷	1	0.000002
曲径 迷 万山	1	0.000002
迷 万山 寒立玉	1	0.000002
万山 寒立玉 参差	1	0.000002
寒立玉 参差 孤舟	1	0.000002
参差 孤舟 独钓	1	0.000002
孤舟 独钓 一	1	0.000002
独钓 一 蓑	1	0.000002
蓑 归 别坞	1	0.000002
归 别坞 时	1	0.000002
别坞 时 听	1	0.000002
时 听 风折	1	0.000002
听 风折 竹	1	0.000002
风折 竹 断桥	1	0.000002
竹 断桥 闲看	1	0.000002
断桥 闲看 水流	1	0.000002
闲看 水流 澌	1	0.000002
水流 澌 一枝	1	0.000002
澌 一枝 冻蕊	1	0.000002
一枝 冻蕊 出	1	0.000002
冻蕊 出 疏篱	1	0.000002
出 疏篱 浣溪沙	1	0.000002
疏篱 浣溪沙 风卷	1	0.000002
浣溪沙 风卷 霜林叶	1	0.000002
风卷 霜林叶 叶飞	1	0.000002
霜林叶 叶飞 雁横	1	0.000002
叶飞 雁横 寒影	1	0.000002
雁横 寒影 一行	1	0.000002
寒影 一行 低	1	0.000002
一行 低 淡烟	1	0.000002
低 淡烟 衰草	1	0.000002
淡烟 衰草 不胜	1	0.000002
衰草 不胜 诗	1	0.000002
不胜 诗 白酒	1	0.000002
诗 白酒 已	1	0.000002
白酒 已 浮蚁	1	0.000002
已 浮蚁 熟	1	0.000002
浮蚁 熟 黄鸡	1	0.000002
熟 黄鸡 未	1	0.000002
黄鸡 未 老	1	0.000002
未 老 藁	1	0.000002
老 藁 头肥	1	0.000002
藁 头肥 问侬	1	0.000002
头肥 问侬 不醉待	1	0.000002
问侬 不醉待 何时	1	0.000002
不醉待 何时 浣溪沙	1	0.000002
何时 浣溪沙 忆为	1	0.000002
浣溪沙 忆为 梅花	1	0.000002
忆为 梅花 醉不醒	1	0.000002
梅花 醉不醒 断桥	1	0.000002
醉不醒 断桥 流水	1	0.000002
断桥 流水 去	1	0.000002
流水 去 无声	1	0.000002
去 无声 鹭	1	0.000002
无声 鹭 翘	1	0.000002
鹭 翘 沙嘴	1	0.000002
翘 沙嘴 亦	1	0.000002
沙嘴 亦 多情	1	0.000002
亦 多情 疏影	1	0.000002
多情 疏影 卧	1	0.000002
疏影 卧 波波	1	0.000002
卧 波波 不	1	0.000002
波波 不 动	1	0.000002
不 动 暗香	1	0.000002
动 暗香 浮月	1	0.000002
暗香 浮月 月	1	0.000002
浮月 月 微明	1	0.000002
月 微明 高楼	1	0.000002
微明 高楼 羌管	1	0.000002
高楼 羌管 未须	1	0.000002
羌管 未须 横	1	0.000002
未须 横 点	1	0.000002
横 点 绛	1	0.000002
绛 唇 离绪	1	0.000002
唇 离绪 千重	1	0.000002
离绪 千重 角声	1	0.000002
千重 角声 偏著	1	0.000002
角声 偏著 羁人	1	0.000002
偏著 羁人 枕	1	0.000002
羁人 枕 那堪	1	0.000002
枕 那堪 酒醒	1	0.000002
那堪 酒醒 句	1	0.000002
酒醒 句 引愁	1	0.000002
句 引愁 难整	1	0.000002
引愁 难整 门锁	1	0.000002
难整 门锁 黄昏	1	0.000002
门锁 黄昏 月	1	0.000002
黄昏 月 浸	1	0.000002
月 浸 梅花	1	0.000002
浸 梅花 冷	1	0.000002
梅花 冷 人	1	0.000002
冷 人 初静	1	0.000002
人 初静 斗垂天	1	0.000002
初静 斗垂天 迥	1	0.000002
斗垂天 迥 雁落	1	0.000002
迥 雁落 清江	1	0.000002
雁落 清江 影	1	0.000002
清江 影 鹧鸪天	1	0.000002
影 鹧鸪天 门外	1	0.000002
鹧鸪天 门外 寒江泊	1	0.000002
门外 寒江泊 小船	1	0.000002
寒江泊 小船 月明	1	0.000002
小船 月明 留客	1	0.000002
月明 留客 小	1	0.000002
留客 小 窗前	1	0.000002
小 窗前 夜香	1	0.000002
窗前 夜香 烧尽	1	0.000002
夜香 烧尽 更声	1	0.000002
烧尽 更声 远	1	0.000002
更声 远 斗帐	1	0.000002
远 斗帐 低垂	1	0.000002
斗帐 低垂 暖意	1	0.000002
低垂 暖意 生	1	0.000002
暖意 生 醺	1	0.000002
生 醺 著酒	1	0.000002
醺 著酒 炙些	1	0.000002
著酒 炙些 灯	1	0.000002
炙些 灯 伴	1	0.000002
灯 伴 他	1	0.000002
伴 他 针线	1	0.000002
他 针线 懒	1	0.000002
针线 懒 成眠	1	0.000002
懒 成眠 情知	1	0.000002
成眠 情知 今夜	1	0.000002
情知 今夜 鸳鸯	1	0.000002
今夜 鸳鸯 梦	1	0.000002
鸳鸯 梦 不似	1	0.000002
梦 不似 孤篷	1	0.000002
不似 孤篷 宿雁边	1	0.000002
孤篷 宿雁边 望江南	1	0.000002
宿雁边 望江南 山	1	0.000002
水 云 岫	1	0.000002
云 岫 插	1	0.000002
岫 插 峰峦	1	0.000002
插 峰峦 断雁飞	1	0.000002
峰峦 断雁飞 时霜	1	0.000002
断雁飞 时霜 月	1	0.000002
时霜 月 冷	1	0.000002
月 冷 乱鸦	1	0.000002
冷 乱鸦 啼处	1	0.000002
画图 间 金乌	1	0.000002
间 金乌 转	1	0.000002
金乌 转 游子	1	0.000002
转 游子 损	1	0.000002
损 朱颜 别泪	1	0.000002
朱颜 别泪 盈襟	1	0.000002
别泪 盈襟 双袖	1	0.000002
盈襟 双袖 湿	1	0.000002
几时 还 菩萨	1	0.000002
还 菩萨 蛮	1	0.000002
菩萨 蛮 枫林	1	0.000002
蛮 枫林 飒飒	1	0.000002
枫林 飒飒 凋寒叶	1	0.000002
飒飒 凋寒叶 汀	1	0.000002
凋寒叶 汀 苹败	1	0.000002
汀 苹败 蓼	1	0.000002
苹败 蓼 遥	1	0.000002
蓼 遥 相接	1	0.000002
遥 相接 景物	1	0.000002
相接 景物 已	1	0.000002
景物 已 非秋	1	0.000002
已 非秋 凄凉	1	0.000002
非秋 凄凉 动客	1	0.000002
凄凉 动客 愁	1	0.000002
动客 愁 还	1	0.000002
愁 还 家贫	1	0.000002
还 家贫 亦	1	0.000002
亦 好 肯厌	1	0.000002
好 肯厌 杯中	1	0.000002
肯厌 杯中 草	1	0.000002
杯中 草 香饭	1	0.000002
草 香饭 滑流匙	1	0.000002
香饭 滑流匙 三登	1	0.000002
滑流匙 三登 快乐	1	0.000002
三登 快乐 时	1	0.000002
快乐 时 菩萨	1	0.000002
蛮 霜风 飒飒	1	0.000002
霜风 飒飒 溪山	1	0.000002
飒飒 溪山 碧	1	0.000002
溪山 碧 寒波	1	0.000002
碧 寒波 一望	1	0.000002
寒波 一望 伤	1	0.000002
一望 伤 行色	1	0.000002
伤 行色 落日	1	0.000002
行色 落日 淡	1	0.000002
落日 淡 荒村	1	0.000002
淡 荒村 人家	1	0.000002
荒村 人家 半掩门	1	0.000002
人家 半掩门 孤舟	1	0.000002
半掩门 孤舟 移	1	0.000002
孤舟 移 野渡	1	0.000002
移 野渡 古林栖	1	0.000002
野渡 古林栖 鸦聚	1	0.000002
古林栖 鸦聚 著雨	1	0.000002
鸦聚 著雨 晚风	1	0.000002
著雨 晚风 酸	1	0.000002
晚风 酸 貂裘	1	0.000002
酸 貂裘 不奈寒	1	0.000002
貂裘 不奈寒 菩萨	1	0.000002
不奈寒 菩萨 蛮	1	0.000002
菩萨 蛮 败荷	1	0.000002
蛮 败荷 倒	1	0.000002
败荷 倒 尽	1	0.000002
倒 尽 芙蓉	1	0.000002
尽 芙蓉 老	1	0.000002
芙蓉 老 寒光	1	0.000002
老 寒光 黯淡	1	0.000002
寒光 黯淡 迷	1	0.000002
黯淡 迷 衰草	1	0.000002
迷 衰草 行客	1	0.000002
衰草 行客 易	1	0.000002
行客 易 销魂	1	0.000002
易 销魂 笛飞	1	0.000002
销魂 笛飞 何处	1	0.000002
笛飞 何处 村	1	0.000002
何处 村 云	1	0.000002
村 云 寒天	1	0.000002
云 寒天 借碧	1	0.000002
寒天 借碧 树瘦烟	1	0.000002
借碧 树瘦烟 笼直	1	0.000002
树瘦烟 笼直 若个	1	0.000002
笼直 若个 是	1	0.000002
若个 是 乡关	1	0.000002
是 乡关 夕阳	1	0.000002
乡关 夕阳 西去	1	0.000002
夕阳 西去 山	1	0.000002
西去 山 阮郎	1	0.000002
山 阮郎 归	1	0.000002
阮郎 归 年	1	0.000002
归 年 年	1	0.000002
年 为 客遍	1	0.000002
为 客遍 天涯	1	0.000002
客遍 天涯 梦迟	1	0.000002
天涯 梦迟 归路	1	0.000002
梦迟 归路 赊	1	0.000002
归路 赊 无端	1	0.000002
赊 无端 星月	1	0.000002
无端 星月 浸	1	0.000002
星月 浸 窗纱	1	0.000002
浸 窗纱 一枝	1	0.000002
窗纱 一枝 寒影	1	0.000002
一枝 寒影 斜	1	0.000002
寒影 斜 肠未断	1	0.000002
斜 肠未断 鬓	1	0.000002
肠未断 鬓 先华	1	0.000002
鬓 先华 新来	1	0.000002
先华 新来 瘦	1	0.000002
新来 瘦 转加	1	0.000002
瘦 转加 角声	1	0.000002
转加 角声 吹彻	1	0.000002
角声 吹彻 小	1	0.000002
吹彻 小 梅花	1	0.000002
小 梅花 夜长	1	0.000002
梅花 夜长 人忆家	1	0.000002
夜长 人忆家 霜天	1	0.000002
人忆家 霜天 晓角	1	0.000002
霜天 晓角 香来	1	0.000002
晓角 香来 不	1	0.000002
香来 不 歇	1	0.000002
不 歇 谁	1	0.000002
歇 谁 把	1	0.000002
谁 把 南枝折	1	0.000002
把 南枝折 的	1	0.000002
南枝折 的 砾	1	0.000002
的 砾 疏花	1	0.000002
砾 疏花 初破	1	0.000002
疏花 初破 都	1	0.000002
初破 都 因	1	0.000002
都 因 是	1	0.000002
因 是 夜来	1	0.000002
是 夜来 雪	1	0.000002
夜来 雪 清绝	1	0.000002
雪 清绝 十分	1	0.000002
清绝 十分 绝	1	0.000002
十分 绝 孤标	1	0.000002
绝 孤标 难	1	0.000002
孤标 难 细说	1	0.000002
难 细说 独立	1	0.000002
细说 独立 野塘	1	0.000002
独立 野塘 清浅	1	0.000002
野塘 清浅 谁	1	0.000002
清浅 谁 作伴	1	0.000002
谁 作伴 空夜	1	0.000002
作伴 空夜 月	1	0.000002
空夜 月 霜天	1	0.000002
霜天 晓角 雪花	1	0.000002
晓角 雪花 飞歇	1	0.000002
雪花 飞歇 好	1	0.000002
飞歇 好 向前	1	0.000002
好 向前 村折	1	0.000002
向前 村折 行至	1	0.000002
村折 行至 断桥	1	0.000002
行至 断桥 斜处	1	0.000002
断桥 斜处 寒蕊	1	0.000002
斜处 寒蕊 瘦	1	0.000002
寒蕊 瘦 不禁	1	0.000002
瘦 不禁 雪	1	0.000002
不禁 雪 韵绝	1	0.000002
雪 韵绝 香	1	0.000002
韵绝 香 更	1	0.000002
香 更 绝	1	0.000002
更 绝 归来	1	0.000002
绝 归来 人共说	1	0.000002
归来 人共说 最爱	1	0.000002
人共说 最爱 夜堂	1	0.000002
最爱 夜堂 深	1	0.000002
夜堂 深 迥	1	0.000002
深 迥 疏影	1	0.000002
迥 疏影 占	1	0.000002
疏影 占 半窗	1	0.000002
占 半窗 月	1	0.000002
半窗 月 菩萨	1	0.000002
月 菩萨 蛮	1	0.000002
菩萨 蛮 客帆	1	0.000002
蛮 客帆 卸	1	0.000002
客帆 卸 尽风	1	0.000002
卸 尽风 初定	1	0.000002
尽风 初定 夜空	1	0.000002
初定 夜空 霜落	1	0.000002
夜空 霜落 吴江	1	0.000002
霜落 吴江 冷	1	0.000002
吴江 冷 幸自	1	0.000002
冷 幸自 不	1	0.000002
不 思归 无端	1	0.000002
思归 无端 乌夜	1	0.000002
无端 乌夜 啼	1	0.000002
乌夜 啼 鸡鸣	1	0.000002
啼 鸡鸣 残月	1	0.000002
鸡鸣 残月 落	1	0.000002
残月 落 到	1	0.000002
落 到 枕	1	0.000002
到 枕 秋声	1	0.000002
枕 秋声 恶	1	0.000002
秋声 恶 有酒	1	0.000002
恶 有酒 不须	1	0.000002
有酒 不须 斟	1	0.000002
不须 斟 酒	1	0.000002
斟 酒 深愁	1	0.000002
酒 深愁 转深	1	0.000002
深愁 转深 忆秦娥	1	0.000002
转深 忆秦娥 寒	1	0.000002
忆秦娥 寒 萧索	1	0.000002
寒 萧索 征鸿过	1	0.000002
萧索 征鸿过 尽离	1	0.000002
征鸿过 尽离 怀恶	1	0.000002
尽离 怀恶 离怀恶	1	0.000002
怀恶 离怀恶 江空天	1	0.000002
离怀恶 江空天 迥	1	0.000002
江空天 迥 夜寒枫	1	0.000002
迥 夜寒枫 落	1	0.000002
夜寒枫 落 有人	1	0.000002
落 有人 应误	1	0.000002
有人 应误 刀头	1	0.000002
应误 刀头 约	1	0.000002
刀头 约 情	1	0.000002
约 情 深翻	1	0.000002
情 深翻 恨郎情	1	0.000002
深翻 恨郎情 薄	1	0.000002
恨郎情 薄 郎情	1	0.000002
薄 郎情 薄	1	0.000002
郎情 薄 梦回	1	0.000002
薄 梦回 长是	1	0.000002
梦回 长是 半床	1	0.000002
长是 半床 闲	1	0.000002
半床 闲 却	1	0.000002
闲 却 如梦令	1	0.000002
却 如梦令 何处	1	0.000002
如梦令 何处 一声	1	0.000002
何处 一声 鸣	1	0.000002
一声 鸣 橹	1	0.000002
鸣 橹 惊起	1	0.000002
橹 惊起 满川	1	0.000002
惊起 满川 寒鹭	1	0.000002
满川 寒鹭 一著画	1	0.000002
寒鹭 一著画 难成	1	0.000002
一著画 难成 雪霁乱山	1	0.000002
难成 雪霁乱山 无数	1	0.000002
雪霁乱山 无数 且	1	0.000002
无数 且 住	1	0.000002
且 住 数遍	1	0.000002
住 数遍 溪南	1	0.000002
数遍 溪南 烟树	1	0.000002
溪南 烟树 水龙吟	1	0.000002
烟树 水龙吟 事为	1	0.000002
水龙吟 事为 之词	1	0.000002
事为 之词 危楼	1	0.000002
之词 危楼 横枕	1	0.000002
危楼 横枕 清江	1	0.000002
横枕 清江 上	1	0.000002
清江 上 两岸	1	0.000002
上 两岸 碧山	1	0.000002
两岸 碧山 如画	1	0.000002
碧山 如画 夕烟	1	0.000002
如画 夕烟 幂	1	0.000002
夕烟 幂 幂	1	0.000002
幂 幂 晚灯	1	0.000002
幂 晚灯 点点	1	0.000002
晚灯 点点 楼台	1	0.000002
点点 楼台 新夜	1	0.000002
楼台 新夜 明月	1	0.000002
新夜 明月 当天	1	0.000002
明月 当天 白沙	1	0.000002
当天 白沙 流水	1	0.000002
白沙 流水 冷光	1	0.000002
流水 冷光 连野	1	0.000002
冷光 连野 浸	1	0.000002
连野 浸 栏干	1	0.000002
浸 栏干 万顷	1	0.000002
栏干 万顷 琉璃	1	0.000002
万顷 琉璃 软皱	1	0.000002
琉璃 软皱 打渔	1	0.000002
软皱 打渔 艇	1	0.000002
打渔 艇 相	1	0.000002
艇 相 高下	1	0.000002
相 高下 何处	1	0.000002
高下 何处 一声	1	0.000002
何处 一声 羌管	1	0.000002
一声 羌管 是	1	0.000002
羌管 是 谁家	1	0.000002
是 谁家 倚楼	1	0.000002
谁家 倚楼 人	1	0.000002
倚楼 人 也	1	0.000002
人 也 多情	1	0.000002
也 多情 对景	1	0.000002
多情 对景 无言	1	0.000002
对景 无言 有	1	0.000002
无言 有 恨	1	0.000002
有 恨 欲歌	1	0.000002
恨 欲歌 还	1	0.000002
欲歌 还 罢	1	0.000002
还 罢 把酒	1	0.000002
罢 把酒 临筵	1	0.000002
把酒 临筵 阿	1	0.000002
临筵 阿 谁知	1	0.000002
阿 谁知 我	1	0.000002
谁知 我 此怀难	1	0.000002
我 此怀难 写	1	0.000002
此怀难 写 忍	1	0.000002
写 忍 思量	1	0.000002
忍 思量 后夜	1	0.000002
思量 后夜 芳容	1	0.000002
后夜 芳容 不	1	0.000002
芳容 不 似	1	0.000002
不 似 暗尘	1	0.000002
似 暗尘 随马	1	0.000002
暗尘 随马 水调歌头	1	0.000002
随马 水调歌头 离愁	1	0.000002
水调歌头 离愁 晚	1	0.000002
离愁 晚 如织	1	0.000002
晚 如织 托酒	1	0.000002
如织 托酒 与	1	0.000002
托酒 与 消磨	1	0.000002
与 消磨 奈何	1	0.000002
消磨 奈何 酒薄愁	1	0.000002
奈何 酒薄愁 重	1	0.000002
酒薄愁 重 越醉	1	0.000002
重 越醉 越愁	1	0.000002
越醉 越愁 多	1	0.000002
越愁 多 忍对碧天	1	0.000002
多 忍对碧天 好夜	1	0.000002
忍对碧天 好夜 皓月	1	0.000002
好夜 皓月 流光	1	0.000002
皓月 流光 无际	1	0.000002
流光 无际 光影	1	0.000002
无际 光影 转庭柯	1	0.000002
光影 转庭柯 有	1	0.000002
转庭柯 有 恨	1	0.000002
有 恨 空	1	0.000002
恨 空 垂泪	1	0.000002
空 垂泪 无语	1	0.000002
垂泪 无语 但	1	0.000002
无语 但 悲歌	1	0.000002
但 悲歌 因	1	0.000002
悲歌 因 凝想	1	0.000002
因 凝想 从别	1	0.000002
凝想 从别 后	1	0.000002
从别 后 蹙	1	0.000002
后 蹙 双蛾	1	0.000002
蹙 双蛾 春来	1	0.000002
双蛾 春来 底事	1	0.000002
春来 底事 孤负	1	0.000002
底事 孤负 紫袖	1	0.000002
孤负 紫袖 与	1	0.000002
紫袖 与 红靴	1	0.000002
与 红靴 速整	1	0.000002
红靴 速整 雕鞍	1	0.000002
速整 雕鞍 归去	1	0.000002
雕鞍 归去 著意	1	0.000002
归去 著意 浅斟低唱	1	0.000002
著意 浅斟低唱 细看	1	0.000002
浅斟低唱 细看 小	1	0.000002
细看 小 婆娑	1	0.000002
小 婆娑 万蕊	1	0.000002
婆娑 万蕊 千花里	1	0.000002
万蕊 千花里 一任	1	0.000002
千花里 一任 玉颜	1	0.000002
